recording_id,start_time,end_time,meeting_id
2835,2020-03-12 11:00:00,2020-03-12 11:13:00,1153
2836,2020-03-12 11:13:00,2020-03-12 12:06:00,1153
2837,2020-03-12 12:06:00,2020-03-12 13:00:00,1153
2838,2020-03-19 11:00:00,2020-03-19 12:34:00,1154
2839,2020-03-19 12:34:00,2020-03-19 12:47:00,1154
2840,2020-03-19 12:47:00,2020-03-19 13:00:00,1154
2841,2020-03-26 11:00:00,2020-03-26 12:48:00,1155
2842,2020-03-26 12:48:00,2020-03-26 12:52:00,1155
2843,2020-03-26 12:52:00,2020-03-26 12:58:00,1155
2844,2020-03-26 12:58:00,2020-03-26 13:00:00,1155
2845,2020-07-06 17:00:00,2020-07-06 17:44:00,1156
2846,2020-07-06 17:44:00,2020-07-06 18:13:00,1156
2847,2020-07-06 18:13:00,2020-07-06 18:35:00,1156
2848,2020-07-06 18:35:00,2020-07-06 19:00:00,1156
2849,2020-07-13 17:00:00,2020-07-13 17:48:00,1157
2850,2020-07-13 17:48:00,2020-07-13 18:07:00,1157
2851,2020-07-13 18:07:00,2020-07-13 19:00:00,1157
2852,2020-07-20 17:00:00,2020-07-20 17:11:00,1158
2853,2020-07-20 17:11:00,2020-07-20 17:44:00,1158
2854,2020-07-20 17:44:00,2020-07-20 19:00:00,1158
2855,2020-07-27 17:00:00,2020-07-27 18:22:00,1159
2856,2020-07-27 18:22:00,2020-07-27 18:41:00,1159
2857,2020-07-27 18:41:00,2020-07-27 19:00:00,1159
2858,2020-08-03 17:00:00,2020-08-03 18:15:00,1160
2859,2020-08-03 18:15:00,2020-08-03 18:41:00,1160
2860,2020-08-03 18:41:00,2020-08-03 18:49:00,1160
2861,2020-08-03 18:49:00,2020-08-03 19:00:00,1160
2862,2020-08-10 17:00:00,2020-08-10 18:56:00,1161
2863,2020-08-10 18:56:00,2020-08-10 19:00:00,1161
2864,2020-08-17 17:00:00,2020-08-17 18:21:00,1162
2865,2020-08-17 18:21:00,2020-08-17 18:30:00,1162
2866,2020-08-17 18:30:00,2020-08-17 18:56:00,1162
2867,2020-08-17 18:56:00,2020-08-17 19:00:00,1162
2868,2020-08-24 17:00:00,2020-08-24 17:36:00,1163
2869,2020-08-24 17:36:00,2020-08-24 19:00:00,1163
2870,2020-08-31 17:00:00,2020-08-31 19:00:00,1164
2871,2020-09-07 17:00:00,2020-09-07 17:43:00,1165
2872,2020-09-07 17:43:00,2020-09-07 17:58:00,1165
2873,2020-09-07 17:58:00,2020-09-07 19:00:00,1165
2874,2020-09-14 17:00:00,2020-09-14 19:00:00,1166
2875,2020-09-21 17:00:00,2020-09-21 18:03:00,1167
2876,2020-09-21 18:03:00,2020-09-21 19:00:00,1167
2877,2020-09-28 17:00:00,2020-09-28 17:43:00,1168
2878,2020-09-28 17:43:00,2020-09-28 19:00:00,1168
2879,2020-10-05 17:00:00,2020-10-05 19:00:00,1169
2880,2020-10-12 17:00:00,2020-10-12 18:00:00,1170
2881,2020-10-12 18:00:00,2020-10-12 18:20:00,1170
2882,2020-10-12 18:20:00,2020-10-12 18:47:00,1170
2883,2020-10-12 18:47:00,2020-10-12 19:00:00,1170
2884,2020-10-19 17:00:00,2020-10-19 17:12:00,1171
2885,2020-10-19 17:12:00,2020-10-19 19:00:00,1171
2886,2020-10-26 17:00:00,2020-10-26 17:52:00,1172
2887,2020-10-26 17:52:00,2020-10-26 19:00:00,1172
2888,2020-11-02 17:00:00,2020-11-02 19:00:00,1173
2889,2020-11-09 17:00:00,2020-11-09 18:31:00,1174
2890,2020-11-09 18:31:00,2020-11-09 19:00:00,1174
2891,2020-11-16 17:00:00,2020-11-16 18:53:00,1175
2892,2020-11-16 18:53:00,2020-11-16 18:55:00,1175
2893,2020-11-16 18:55:00,2020-11-16 18:58:00,1175
2894,2020-11-16 18:58:00,2020-11-16 19:00:00,1175
2895,2020-11-23 17:00:00,2020-11-23 18:53:00,1176
2896,2020-11-23 18:53:00,2020-11-23 19:00:00,1176
2897,2020-11-30 17:00:00,2020-11-30 17:34:00,1177
2898,2020-11-30 17:34:00,2020-11-30 19:00:00,1177
2899,2020-12-07 17:00:00,2020-12-07 19:00:00,1178
2900,2020-12-14 17:00:00,2020-12-14 17:52:00,1179
2901,2020-12-14 17:52:00,2020-12-14 18:36:00,1179
2902,2020-12-14 18:36:00,2020-12-14 18:51:00,1179
2903,2020-12-14 18:51:00,2020-12-14 19:00:00,1179
2904,2020-12-21 17:00:00,2020-12-21 19:00:00,1180
2905,2020-10-06 17:00:00,2020-10-06 18:30:00,1181
2906,2020-10-13 17:00:00,2020-10-13 18:30:00,1182
2907,2020-10-20 17:00:00,2020-10-20 17:37:00,1183
2908,2020-10-20 17:37:00,2020-10-20 18:20:00,1183
2909,2020-10-20 18:20:00,2020-10-20 18:30:00,1183
2910,2020-10-27 17:00:00,2020-10-27 17:23:00,1184
2911,2020-10-27 17:23:00,2020-10-27 17:25:00,1184
2912,2020-10-27 17:25:00,2020-10-27 18:30:00,1184
2913,2020-11-03 17:00:00,2020-11-03 17:04:00,1185
2914,2020-11-03 17:04:00,2020-11-03 18:30:00,1185
2915,2020-11-10 17:00:00,2020-11-10 17:16:00,1186
2916,2020-11-10 17:16:00,2020-11-10 18:12:00,1186
2917,2020-11-10 18:12:00,2020-11-10 18:28:00,1186
2918,2020-11-10 18:28:00,2020-11-10 18:30:00,1186
2919,2020-11-17 17:00:00,2020-11-17 18:30:00,1187
2920,2020-11-24 17:00:00,2020-11-24 17:29:00,1188
2921,2020-11-24 17:29:00,2020-11-24 17:47:00,1188
2922,2020-11-24 17:47:00,2020-11-24 17:56:00,1188
2923,2020-11-24 17:56:00,2020-11-24 18:30:00,1188
2924,2020-12-01 17:00:00,2020-12-01 17:12:00,1189
2925,2020-12-01 17:12:00,2020-12-01 17:58:00,1189
2926,2020-12-01 17:58:00,2020-12-01 18:25:00,1189
2927,2020-12-01 18:25:00,2020-12-01 18:30:00,1189
2928,2020-12-08 17:00:00,2020-12-08 18:01:00,1190
2929,2020-12-08 18:01:00,2020-12-08 18:16:00,1190
2930,2020-12-08 18:16:00,2020-12-08 18:22:00,1190
2931,2020-12-08 18:22:00,2020-12-08 18:30:00,1190
2932,2020-12-15 17:00:00,2020-12-15 18:30:00,1191
2933,2020-12-22 17:00:00,2020-12-22 18:30:00,1192
2934,2020-01-09 15:00:00,2020-01-09 15:30:00,1193
2935,2020-01-16 15:00:00,2020-01-16 15:25:00,1194
2936,2020-01-16 15:25:00,2020-01-16 15:30:00,1194
2937,2020-01-23 15:00:00,2020-01-23 15:06:00,1195
2938,2020-01-23 15:06:00,2020-01-23 15:29:00,1195
2939,2020-01-23 15:29:00,2020-01-23 15:30:00,1195
2940,2020-01-30 15:00:00,2020-01-30 15:08:00,1196
2941,2020-01-30 15:08:00,2020-01-30 15:30:00,1196
2942,2020-02-06 15:00:00,2020-02-06 15:06:00,1197
2943,2020-02-06 15:06:00,2020-02-06 15:10:00,1197
2944,2020-02-06 15:10:00,2020-02-06 15:22:00,1197
2945,2020-02-06 15:22:00,2020-02-06 15:30:00,1197
2946,2020-02-13 15:00:00,2020-02-13 15:04:00,1198
2947,2020-02-13 15:04:00,2020-02-13 15:27:00,1198
2948,2020-02-13 15:27:00,2020-02-13 15:28:00,1198
2949,2020-02-13 15:28:00,2020-02-13 15:30:00,1198
2950,2020-02-20 15:00:00,2020-02-20 15:30:00,1199
2951,2020-02-27 15:00:00,2020-02-27 15:10:00,1200
2952,2020-02-27 15:10:00,2020-02-27 15:19:00,1200
2953,2020-02-27 15:19:00,2020-02-27 15:30:00,1200
2954,2020-03-05 15:00:00,2020-03-05 15:13:00,1201
2955,2020-03-05 15:13:00,2020-03-05 15:30:00,1201
2956,2020-03-12 15:00:00,2020-03-12 15:30:00,1202
2957,2020-03-19 15:00:00,2020-03-19 15:19:00,1203
2958,2020-03-19 15:19:00,2020-03-19 15:21:00,1203
2959,2020-03-19 15:21:00,2020-03-19 15:26:00,1203
2960,2020-03-19 15:26:00,2020-03-19 15:30:00,1203
2961,2020-03-26 15:00:00,2020-03-26 15:10:00,1204
2962,2020-03-26 15:10:00,2020-03-26 15:20:00,1204
2963,2020-03-26 15:20:00,2020-03-26 15:22:00,1204
2964,2020-03-26 15:22:00,2020-03-26 15:30:00,1204
2965,2020-04-02 15:00:00,2020-04-02 15:10:00,1205
2966,2020-04-02 15:10:00,2020-04-02 15:30:00,1205
2967,2020-04-09 15:00:00,2020-04-09 15:30:00,1206
2968,2020-04-16 15:00:00,2020-04-16 15:30:00,1207
2969,2020-04-23 15:00:00,2020-04-23 15:30:00,1208
2970,2020-04-30 15:00:00,2020-04-30 15:05:00,1209
2971,2020-04-30 15:05:00,2020-04-30 15:15:00,1209
2972,2020-04-30 15:15:00,2020-04-30 15:16:00,1209
2973,2020-04-30 15:16:00,2020-04-30 15:30:00,1209
2974,2020-05-07 15:00:00,2020-05-07 15:30:00,1210
2975,2020-05-14 15:00:00,2020-05-14 15:27:00,1211
2976,2020-05-14 15:27:00,2020-05-14 15:29:00,1211
2977,2020-05-14 15:29:00,2020-05-14 15:30:00,1211
2978,2020-05-21 15:00:00,2020-05-21 15:25:00,1212
2979,2020-05-21 15:25:00,2020-05-21 15:28:00,1212
2980,2020-05-21 15:28:00,2020-05-21 15:30:00,1212
2981,2020-05-28 15:00:00,2020-05-28 15:14:00,1213
2982,2020-05-28 15:14:00,2020-05-28 15:24:00,1213
2983,2020-05-28 15:24:00,2020-05-28 15:29:00,1213
2984,2020-05-28 15:29:00,2020-05-28 15:30:00,1213
2985,2020-06-04 15:00:00,2020-06-04 15:14:00,1214
2986,2020-06-04 15:14:00,2020-06-04 15:18:00,1214
2987,2020-06-04 15:18:00,2020-06-04 15:30:00,1214
2988,2020-06-11 15:00:00,2020-06-11 15:10:00,1215
2989,2020-06-11 15:10:00,2020-06-11 15:15:00,1215
2990,2020-06-11 15:15:00,2020-06-11 15:17:00,1215
2991,2020-06-11 15:17:00,2020-06-11 15:30:00,1215
2992,2020-06-18 15:00:00,2020-06-18 15:09:00,1216
2993,2020-06-18 15:09:00,2020-06-18 15:30:00,1216
2994,2020-06-25 15:00:00,2020-06-25 15:04:00,1217
2995,2020-06-25 15:04:00,2020-06-25 15:15:00,1217
2996,2020-06-25 15:15:00,2020-06-25 15:30:00,1217
2997,2020-04-07 09:00:00,2020-04-07 10:18:00,1218
2998,2020-04-07 10:18:00,2020-04-07 10:29:00,1218
2999,2020-04-07 10:29:00,2020-04-07 10:30:00,1218
3000,2020-04-14 09:00:00,2020-04-14 09:16:00,1219
3001,2020-04-14 09:16:00,2020-04-14 09:38:00,1219
3002,2020-04-14 09:38:00,2020-04-14 09:55:00,1219
3003,2020-04-14 09:55:00,2020-04-14 10:30:00,1219
3004,2020-04-21 09:00:00,2020-04-21 10:17:00,1220
3005,2020-04-21 10:17:00,2020-04-21 10:30:00,1220
3006,2020-04-28 09:00:00,2020-04-28 09:05:00,1221
3007,2020-04-28 09:05:00,2020-04-28 10:30:00,1221
3008,2020-05-05 09:00:00,2020-05-05 10:30:00,1222
3009,2020-05-12 09:00:00,2020-05-12 10:30:00,1223
3010,2020-05-19 09:00:00,2020-05-19 09:12:00,1224
3011,2020-05-19 09:12:00,2020-05-19 09:52:00,1224
3012,2020-05-19 09:52:00,2020-05-19 10:05:00,1224
3013,2020-05-19 10:05:00,2020-05-19 10:30:00,1224
3014,2020-05-26 09:00:00,2020-05-26 09:21:00,1225
3015,2020-05-26 09:21:00,2020-05-26 09:52:00,1225
3016,2020-05-26 09:52:00,2020-05-26 10:25:00,1225
3017,2020-05-26 10:25:00,2020-05-26 10:30:00,1225
3018,2020-06-02 09:00:00,2020-06-02 09:50:00,1226
3019,2020-06-02 09:50:00,2020-06-02 10:03:00,1226
3020,2020-06-02 10:03:00,2020-06-02 10:30:00,1226
3021,2020-06-09 09:00:00,2020-06-09 10:13:00,1227
3022,2020-06-09 10:13:00,2020-06-09 10:29:00,1227
3023,2020-06-09 10:29:00,2020-06-09 10:30:00,1227
3024,2020-06-16 09:00:00,2020-06-16 10:30:00,1228
3025,2020-06-23 09:00:00,2020-06-23 09:41:00,1229
3026,2020-06-23 09:41:00,2020-06-23 10:30:00,1229
3027,2020-01-10 14:00:00,2020-01-10 14:52:00,1230
3028,2020-01-10 14:52:00,2020-01-10 16:00:00,1230
3029,2020-01-17 14:00:00,2020-01-17 15:05:00,1231
3030,2020-01-17 15:05:00,2020-01-17 15:51:00,1231
3031,2020-01-17 15:51:00,2020-01-17 15:55:00,1231
3032,2020-01-17 15:55:00,2020-01-17 16:00:00,1231
3033,2020-01-24 14:00:00,2020-01-24 16:00:00,1232
3034,2020-01-31 14:00:00,2020-01-31 15:08:00,1233
3035,2020-01-31 15:08:00,2020-01-31 15:11:00,1233
3036,2020-01-31 15:11:00,2020-01-31 15:32:00,1233
3037,2020-01-31 15:32:00,2020-01-31 16:00:00,1233
3038,2020-02-07 14:00:00,2020-02-07 15:02:00,1234
3039,2020-02-07 15:02:00,2020-02-07 15:43:00,1234
3040,2020-02-07 15:43:00,2020-02-07 16:00:00,1234
3041,2020-02-14 14:00:00,2020-02-14 16:00:00,1235
3042,2020-02-21 14:00:00,2020-02-21 16:00:00,1236
3043,2020-02-28 14:00:00,2020-02-28 15:54:00,1237
3044,2020-02-28 15:54:00,2020-02-28 16:00:00,1237
3045,2020-03-06 14:00:00,2020-03-06 15:26:00,1238
3046,2020-03-06 15:26:00,2020-03-06 16:00:00,1238
3047,2020-03-13 14:00:00,2020-03-13 16:00:00,1239
3048,2020-03-20 14:00:00,2020-03-20 16:00:00,1240
3049,2020-03-27 14:00:00,2020-03-27 14:33:00,1241
3050,2020-03-27 14:33:00,2020-03-27 14:44:00,1241
3051,2020-03-27 14:44:00,2020-03-27 15:50:00,1241
3052,2020-03-27 15:50:00,2020-03-27 16:00:00,1241
3053,2020-04-03 14:00:00,2020-04-03 16:00:00,1242
3054,2020-04-10 14:00:00,2020-04-10 14:11:00,1243
3055,2020-04-10 14:11:00,2020-04-10 16:00:00,1243
3056,2020-04-17 14:00:00,2020-04-17 15:31:00,1244
3057,2020-04-17 15:31:00,2020-04-17 16:00:00,1244
3058,2020-04-24 14:00:00,2020-04-24 16:00:00,1245
3059,2020-05-01 14:00:00,2020-05-01 15:01:00,1246
3060,2020-05-01 15:01:00,2020-05-01 16:00:00,1246
3061,2020-05-08 14:00:00,2020-05-08 15:50:00,1247
3062,2020-05-08 15:50:00,2020-05-08 16:00:00,1247
3063,2020-05-15 14:00:00,2020-05-15 14:59:00,1248
3064,2020-05-15 14:59:00,2020-05-15 16:00:00,1248
3065,2020-05-22 14:00:00,2020-05-22 14:18:00,1249
3066,2020-05-22 14:18:00,2020-05-22 16:00:00,1249
3067,2020-05-29 14:00:00,2020-05-29 15:03:00,1250
3068,2020-05-29 15:03:00,2020-05-29 16:00:00,1250
3069,2020-06-05 14:00:00,2020-06-05 14:28:00,1251
3070,2020-06-05 14:28:00,2020-06-05 15:24:00,1251
3071,2020-06-05 15:24:00,2020-06-05 15:54:00,1251
3072,2020-06-05 15:54:00,2020-06-05 16:00:00,1251
3073,2020-06-12 14:00:00,2020-06-12 14:06:00,1252
3074,2020-06-12 14:06:00,2020-06-12 15:18:00,1252
3075,2020-06-12 15:18:00,2020-06-12 15:19:00,1252
3076,2020-06-12 15:19:00,2020-06-12 16:00:00,1252
3077,2020-06-19 14:00:00,2020-06-19 14:04:00,1253
3078,2020-06-19 14:04:00,2020-06-19 15:44:00,1253
3079,2020-06-19 15:44:00,2020-06-19 16:00:00,1253
3080,2020-04-06 11:00:00,2020-04-06 11:14:00,1254
3081,2020-04-06 11:14:00,2020-04-06 11:19:00,1254
3082,2020-04-06 11:19:00,2020-04-06 12:00:00,1254
3083,2020-04-13 11:00:00,2020-04-13 11:46:00,1255
3084,2020-04-13 11:46:00,2020-04-13 12:00:00,1255
3085,2020-04-20 11:00:00,2020-04-20 11:31:00,1256
3086,2020-04-20 11:31:00,2020-04-20 12:00:00,1256
3087,2020-04-27 11:00:00,2020-04-27 11:23:00,1257
3088,2020-04-27 11:23:00,2020-04-27 11:34:00,1257
3089,2020-04-27 11:34:00,2020-04-27 12:00:00,1257
3090,2020-05-04 11:00:00,2020-05-04 11:45:00,1258
3091,2020-05-04 11:45:00,2020-05-04 12:00:00,1258
3092,2020-05-11 11:00:00,2020-05-11 11:16:00,1259
3093,2020-05-11 11:16:00,2020-05-11 11:32:00,1259
3094,2020-05-11 11:32:00,2020-05-11 12:00:00,1259
3095,2020-05-18 11:00:00,2020-05-18 11:43:00,1260
3096,2020-05-18 11:43:00,2020-05-18 11:48:00,1260
3097,2020-05-18 11:48:00,2020-05-18 11:55:00,1260
3098,2020-05-18 11:55:00,2020-05-18 12:00:00,1260
3099,2020-05-25 11:00:00,2020-05-25 11:11:00,1261
3100,2020-05-25 11:11:00,2020-05-25 12:00:00,1261
3101,2020-06-01 11:00:00,2020-06-01 11:43:00,1262
3102,2020-06-01 11:43:00,2020-06-01 11:54:00,1262
3103,2020-06-01 11:54:00,2020-06-01 12:00:00,1262
3104,2020-06-08 11:00:00,2020-06-08 11:13:00,1263
3105,2020-06-08 11:13:00,2020-06-08 11:45:00,1263
3106,2020-06-08 11:45:00,2020-06-08 12:00:00,1263
3107,2020-06-15 11:00:00,2020-06-15 12:00:00,1264
3108,2020-06-22 11:00:00,2020-06-22 11:24:00,1265
3109,2020-06-22 11:24:00,2020-06-22 12:00:00,1265
3110,2020-07-07 18:00:00,2020-07-07 20:00:00,1266
3111,2020-07-14 18:00:00,2020-07-14 18:17:00,1267
3112,2020-07-14 18:17:00,2020-07-14 18:25:00,1267
3113,2020-07-14 18:25:00,2020-07-14 18:51:00,1267
3114,2020-07-14 18:51:00,2020-07-14 20:00:00,1267
3115,2020-07-21 18:00:00,2020-07-21 19:02:00,1268
3116,2020-07-21 19:02:00,2020-07-21 20:00:00,1268
3117,2020-07-28 18:00:00,2020-07-28 19:08:00,1269
3118,2020-07-28 19:08:00,2020-07-28 19:43:00,1269
3119,2020-07-28 19:43:00,2020-07-28 19:47:00,1269
3120,2020-07-28 19:47:00,2020-07-28 20:00:00,1269
3121,2020-08-04 18:00:00,2020-08-04 18:07:00,1270
3122,2020-08-04 18:07:00,2020-08-04 19:53:00,1270
3123,2020-08-04 19:53:00,2020-08-04 20:00:00,1270
3124,2020-08-11 18:00:00,2020-08-11 19:50:00,1271
3125,2020-08-11 19:50:00,2020-08-11 19:51:00,1271
3126,2020-08-11 19:51:00,2020-08-11 19:59:00,1271
3127,2020-08-11 19:59:00,2020-08-11 20:00:00,1271
3128,2020-08-18 18:00:00,2020-08-18 19:29:00,1272
3129,2020-08-18 19:29:00,2020-08-18 20:00:00,1272
3130,2020-08-25 18:00:00,2020-08-25 18:42:00,1273
3131,2020-08-25 18:42:00,2020-08-25 18:50:00,1273
3132,2020-08-25 18:50:00,2020-08-25 19:01:00,1273
3133,2020-08-25 19:01:00,2020-08-25 20:00:00,1273
3134,2020-09-01 18:00:00,2020-09-01 20:00:00,1274
3135,2020-09-08 18:00:00,2020-09-08 19:39:00,1275
3136,2020-09-08 19:39:00,2020-09-08 19:48:00,1275
3137,2020-09-08 19:48:00,2020-09-08 19:52:00,1275
3138,2020-09-08 19:52:00,2020-09-08 20:00:00,1275
3139,2020-09-15 18:00:00,2020-09-15 18:31:00,1276
3140,2020-09-15 18:31:00,2020-09-15 19:14:00,1276
3141,2020-09-15 19:14:00,2020-09-15 20:00:00,1276
3142,2020-09-22 18:00:00,2020-09-22 19:11:00,1277
3143,2020-09-22 19:11:00,2020-09-22 19:24:00,1277
3144,2020-09-22 19:24:00,2020-09-22 19:39:00,1277
3145,2020-09-22 19:39:00,2020-09-22 20:00:00,1277
3146,2020-09-29 18:00:00,2020-09-29 20:00:00,1278
3147,2020-10-06 18:00:00,2020-10-06 19:47:00,1279
3148,2020-10-06 19:47:00,2020-10-06 19:48:00,1279
3149,2020-10-06 19:48:00,2020-10-06 19:56:00,1279
3150,2020-10-06 19:56:00,2020-10-06 20:00:00,1279
3151,2020-10-13 18:00:00,2020-10-13 20:00:00,1280
3152,2020-10-20 18:00:00,2020-10-20 18:40:00,1281
3153,2020-10-20 18:40:00,2020-10-20 20:00:00,1281
3154,2020-10-27 18:00:00,2020-10-27 20:00:00,1282
3155,2020-11-03 18:00:00,2020-11-03 18:51:00,1283
3156,2020-11-03 18:51:00,2020-11-03 19:14:00,1283
3157,2020-11-03 19:14:00,2020-11-03 19:16:00,1283
3158,2020-11-03 19:16:00,2020-11-03 20:00:00,1283
3159,2020-11-10 18:00:00,2020-11-10 20:00:00,1284
3160,2020-11-17 18:00:00,2020-11-17 19:17:00,1285
3161,2020-11-17 19:17:00,2020-11-17 19:24:00,1285
3162,2020-11-17 19:24:00,2020-11-17 19:29:00,1285
3163,2020-11-17 19:29:00,2020-11-17 20:00:00,1285
3164,2020-11-24 18:00:00,2020-11-24 18:42:00,1286
3165,2020-11-24 18:42:00,2020-11-24 19:18:00,1286
3166,2020-11-24 19:18:00,2020-11-24 19:22:00,1286
3167,2020-11-24 19:22:00,2020-11-24 20:00:00,1286
3168,2020-12-01 18:00:00,2020-12-01 19:23:00,1287
3169,2020-12-01 19:23:00,2020-12-01 19:30:00,1287
3170,2020-12-01 19:30:00,2020-12-01 20:00:00,1287
3171,2020-12-08 18:00:00,2020-12-08 18:03:00,1288
3172,2020-12-08 18:03:00,2020-12-08 18:38:00,1288
3173,2020-12-08 18:38:00,2020-12-08 20:00:00,1288
3174,2020-12-15 18:00:00,2020-12-15 20:00:00,1289
3175,2020-12-22 18:00:00,2020-12-22 18:01:00,1290
3176,2020-12-22 18:01:00,2020-12-22 19:02:00,1290
3177,2020-12-22 19:02:00,2020-12-22 20:00:00,1290
3178,2020-04-10 17:00:00,2020-04-10 17:54:00,1291
3179,2020-04-10 17:54:00,2020-04-10 17:58:00,1291
3180,2020-04-10 17:58:00,2020-04-10 17:59:00,1291
3181,2020-04-10 17:59:00,2020-04-10 18:00:00,1291
3182,2020-04-17 17:00:00,2020-04-17 17:53:00,1292
3183,2020-04-17 17:53:00,2020-04-17 17:55:00,1292
3184,2020-04-17 17:55:00,2020-04-17 18:00:00,1292
3185,2020-04-24 17:00:00,2020-04-24 18:00:00,1293
3186,2020-05-01 17:00:00,2020-05-01 17:09:00,1294
3187,2020-05-01 17:09:00,2020-05-01 18:00:00,1294
3188,2020-05-08 17:00:00,2020-05-08 17:29:00,1295
3189,2020-05-08 17:29:00,2020-05-08 17:45:00,1295
3190,2020-05-08 17:45:00,2020-05-08 18:00:00,1295
3191,2020-05-15 17:00:00,2020-05-15 18:00:00,1296
3192,2020-05-22 17:00:00,2020-05-22 17:23:00,1297
3193,2020-05-22 17:23:00,2020-05-22 18:00:00,1297
3194,2020-05-29 17:00:00,2020-05-29 17:03:00,1298
3195,2020-05-29 17:03:00,2020-05-29 18:00:00,1298
3196,2020-06-05 17:00:00,2020-06-05 17:55:00,1299
3197,2020-06-05 17:55:00,2020-06-05 17:57:00,1299
3198,2020-06-05 17:57:00,2020-06-05 18:00:00,1299
3199,2020-06-12 17:00:00,2020-06-12 18:00:00,1300
3200,2020-06-19 17:00:00,2020-06-19 17:23:00,1301
3201,2020-06-19 17:23:00,2020-06-19 17:30:00,1301
3202,2020-06-19 17:30:00,2020-06-19 18:00:00,1301
3203,2020-01-09 13:00:00,2020-01-09 14:25:00,1302
3204,2020-01-09 14:25:00,2020-01-09 14:29:00,1302
3205,2020-01-09 14:29:00,2020-01-09 14:30:00,1302
3206,2020-01-16 13:00:00,2020-01-16 14:30:00,1303
3207,2020-01-23 13:00:00,2020-01-23 13:46:00,1304
3208,2020-01-23 13:46:00,2020-01-23 13:57:00,1304
3209,2020-01-23 13:57:00,2020-01-23 14:30:00,1304
3210,2020-01-30 13:00:00,2020-01-30 13:50:00,1305
3211,2020-01-30 13:50:00,2020-01-30 14:06:00,1305
3212,2020-01-30 14:06:00,2020-01-30 14:30:00,1305
3213,2020-02-06 13:00:00,2020-02-06 14:11:00,1306
3214,2020-02-06 14:11:00,2020-02-06 14:30:00,1306
3215,2020-02-13 13:00:00,2020-02-13 13:52:00,1307
3216,2020-02-13 13:52:00,2020-02-13 14:30:00,1307
3217,2020-02-20 13:00:00,2020-02-20 13:03:00,1308
3218,2020-02-20 13:03:00,2020-02-20 13:48:00,1308
3219,2020-02-20 13:48:00,2020-02-20 14:30:00,1308
3220,2020-02-27 13:00:00,2020-02-27 14:28:00,1309
3221,2020-02-27 14:28:00,2020-02-27 14:30:00,1309
3222,2020-03-05 13:00:00,2020-03-05 14:05:00,1310
3223,2020-03-05 14:05:00,2020-03-05 14:30:00,1310
3224,2020-03-12 13:00:00,2020-03-12 13:03:00,1311
3225,2020-03-12 13:03:00,2020-03-12 14:09:00,1311
3226,2020-03-12 14:09:00,2020-03-12 14:30:00,1311
3227,2020-03-19 13:00:00,2020-03-19 14:07:00,1312
3228,2020-03-19 14:07:00,2020-03-19 14:14:00,1312
3229,2020-03-19 14:14:00,2020-03-19 14:30:00,1312
3230,2020-03-26 13:00:00,2020-03-26 13:32:00,1313
3231,2020-03-26 13:32:00,2020-03-26 14:28:00,1313
3232,2020-03-26 14:28:00,2020-03-26 14:30:00,1313
3233,2020-04-02 13:00:00,2020-04-02 14:10:00,1314
3234,2020-04-02 14:10:00,2020-04-02 14:23:00,1314
3235,2020-04-02 14:23:00,2020-04-02 14:30:00,1314
3236,2020-04-09 13:00:00,2020-04-09 14:26:00,1315
3237,2020-04-09 14:26:00,2020-04-09 14:30:00,1315
3238,2020-04-16 13:00:00,2020-04-16 13:30:00,1316
3239,2020-04-16 13:30:00,2020-04-16 14:12:00,1316
3240,2020-04-16 14:12:00,2020-04-16 14:30:00,1316
3241,2020-04-23 13:00:00,2020-04-23 13:11:00,1317
3242,2020-04-23 13:11:00,2020-04-23 13:55:00,1317
3243,2020-04-23 13:55:00,2020-04-23 14:30:00,1317
3244,2020-04-30 13:00:00,2020-04-30 14:09:00,1318
3245,2020-04-30 14:09:00,2020-04-30 14:30:00,1318
3246,2020-05-07 13:00:00,2020-05-07 14:30:00,1319
3247,2020-05-14 13:00:00,2020-05-14 13:21:00,1320
3248,2020-05-14 13:21:00,2020-05-14 14:30:00,1320
3249,2020-05-21 13:00:00,2020-05-21 13:42:00,1321
3250,2020-05-21 13:42:00,2020-05-21 14:18:00,1321
3251,2020-05-21 14:18:00,2020-05-21 14:30:00,1321
3252,2020-05-28 13:00:00,2020-05-28 14:05:00,1322
3253,2020-05-28 14:05:00,2020-05-28 14:06:00,1322
3254,2020-05-28 14:06:00,2020-05-28 14:30:00,1322
3255,2020-06-04 13:00:00,2020-06-04 14:02:00,1323
3256,2020-06-04 14:02:00,2020-06-04 14:06:00,1323
3257,2020-06-04 14:06:00,2020-06-04 14:30:00,1323
3258,2020-06-11 13:00:00,2020-06-11 14:26:00,1324
3259,2020-06-11 14:26:00,2020-06-11 14:27:00,1324
3260,2020-06-11 14:27:00,2020-06-11 14:29:00,1324
3261,2020-06-11 14:29:00,2020-06-11 14:30:00,1324
3262,2020-06-18 13:00:00,2020-06-18 14:30:00,1325
3263,2020-06-25 13:00:00,2020-06-25 13:41:00,1326
3264,2020-06-25 13:41:00,2020-06-25 13:43:00,1326
3265,2020-06-25 13:43:00,2020-06-25 14:30:00,1326
3266,2020-04-07 15:00:00,2020-04-07 15:50:00,1327
3267,2020-04-07 15:50:00,2020-04-07 17:00:00,1327
3268,2020-04-14 15:00:00,2020-04-14 15:30:00,1328
3269,2020-04-14 15:30:00,2020-04-14 17:00:00,1328
3270,2020-04-21 15:00:00,2020-04-21 17:00:00,1329
